time	temperature	pressure	humidity	altitude
2019-11-28T14:26:38.042Z	20.37	994.08	49.67	160.84
2019-11-28T14:27:38.795Z	20.37	994.10	49.65	160.67
2019-11-28T14:28:39.547Z	20.37	994.10	49.63	160.84
2019-11-28T14:29:40.298Z	20.36	994.10	49.64	160.67
2019-11-28T14:30:41.054Z	20.36	994.06	49.63	161.18
2019-11-28T14:31:41.809Z	20.36	994.06	49.63	161.18
2019-11-28T14:32:42.563Z	20.35	994.02	49.63	161.52
2019-11-28T14:33:43.318Z	20.34	994.02	49.63	161.35
2019-11-28T14:34:44.072Z	20.34	994.04	49.62	161.18
2019-11-28T14:35:44.829Z	20.34	994.06	49.63	161.18
2019-11-28T14:36:45.585Z	20.34	994.06	49.61	161.01
2019-11-28T14:37:46.342Z	20.34	994.08	49.60	161.01
2019-11-28T14:38:47.101Z	20.33	994.08	49.62	161.01
2019-11-28T14:39:47.860Z	20.33	994.04	49.64	161.01
2019-11-28T14:40:48.621Z	20.32	994.06	49.66	160.67
2019-11-28T14:41:49.387Z	20.32	994.08	49.65	160.67
2019-11-28T14:42:50.150Z	20.31	994.10	49.63	160.67
2019-11-28T14:43:50.913Z	20.31	994.10	49.65	160.33
2019-11-28T14:44:51.674Z	20.30	994.14	49.65	160.16
2019-11-28T14:45:52.435Z	20.30	994.16	49.63	159.99
2019-11-28T14:46:53.195Z	20.30	994.18	49.65	159.83
2019-11-28T14:47:53.954Z	20.29	994.20	49.63	159.83
2019-11-28T14:48:54.715Z	20.29	994.20	49.65	159.66
2019-11-28T14:49:55.476Z	20.29	994.22	49.66	159.49
2019-11-28T14:50:56.238Z	20.28	994.24	49.64	159.40
2019-11-28T14:51:57.002Z	20.28	994.25	49.66	159.06
2019-11-28T14:52:57.769Z	20.27	994.29	49.66	159.23
2019-11-28T14:53:58.537Z	20.27	994.29	49.63	159.06
2019-11-28T14:54:59.306Z	20.27	994.31	49.62	158.90
2019-11-28T14:56:00.071Z	20.27	994.33	49.62	158.90
2019-11-28T14:57:00.837Z	20.27	994.33	49.65	158.73
2019-11-28T14:58:01.599Z	20.26	994.35	49.64	158.56
2019-11-28T14:59:02.364Z	20.26	994.37	49.65	158.39
2019-11-28T15:00:03.129Z	20.25	994.39	49.65	158.39
2019-11-28T15:01:03.896Z	20.25	994.41	49.65	158.05
2019-11-28T15:02:04.665Z	20.24	994.45	49.65	157.71
2019-11-28T15:03:05.429Z	20.24	994.47	49.64	157.54
2019-11-28T15:04:06.194Z	20.24	994.49	49.60	157.37
2019-11-28T15:05:06.959Z	20.24	994.51	49.63	157.20
2019-11-28T15:06:07.726Z	20.24	994.53	49.61	157.04
2019-11-28T15:07:08.493Z	20.24	994.57	49.63	156.70
2019-11-28T15:08:09.261Z	20.24	994.59	49.63	156.36
2019-11-28T15:09:10.030Z	20.24	994.63	49.61	156.36
2019-11-28T15:10:10.795Z	20.23	994.63	49.60	156.19
2019-11-28T15:11:11.556Z	20.23	994.65	49.61	156.02
2019-11-28T15:12:12.320Z	20.23	994.67	49.61	155.68
2019-11-28T15:13:13.085Z	20.22	994.71	49.64	155.68
2019-11-28T15:14:13.852Z	20.22	994.73	49.62	155.51
2019-11-28T15:15:14.617Z	20.21	994.73	49.62	155.35
2019-11-28T15:16:15.380Z	20.21	994.75	49.61	155.18
2019-11-28T15:17:16.146Z	20.21	994.76	49.60	155.09
2019-11-28T15:18:16.912Z	20.21	994.78	49.59	154.92
2019-11-28T15:19:17.674Z	20.20	994.80	49.62	154.58
2019-11-28T15:20:18.437Z	20.20	994.84	49.62	154.25
2019-11-28T15:21:19.195Z	20.20	994.95	49.63	153.49
2019-11-28T15:22:19.956Z	20.19	994.97	49.63	154.25
2019-11-28T15:23:20.720Z	20.19	994.86	49.63	153.49
2019-11-28T15:24:21.480Z	20.19	994.95	49.63	153.49
2019-11-28T15:25:22.237Z	20.18	994.95	49.64	153.32
2019-11-28T15:26:22.998Z	20.18	994.97	49.64	153.15
2019-11-28T15:27:23.757Z	20.18	994.99	49.63	152.98
2019-11-28T15:28:24.518Z	20.18	994.99	49.63	152.81
2019-11-28T15:29:25.279Z	20.18	995.03	49.63	152.81
2019-11-28T15:30:26.045Z	20.17	995.05	49.63	152.47
2019-11-28T15:31:26.808Z	20.17	995.07	49.62	152.22
2019-11-28T15:32:27.573Z	20.17	995.09	49.61	152.22
2019-11-28T15:33:28.337Z	20.18	995.12	49.61	151.88
2019-11-28T15:34:29.102Z	20.18	995.14	49.58	151.71
2019-11-28T15:35:29.869Z	20.18	995.16	49.61	151.71
2019-11-28T15:36:30.636Z	20.17	995.16	49.61	151.37
2019-11-28T15:37:31.403Z	20.17	995.20	49.62	151.21
2019-11-28T15:38:32.174Z	20.16	995.22	49.63	150.87
2019-11-28T15:39:32.947Z	20.15	995.22	49.63	150.87
2019-11-28T15:40:33.717Z	20.15	995.24	49.63	150.87
2019-11-28T15:41:34.483Z	20.15	995.26	49.65	150.53
2019-11-28T15:42:35.248Z	20.14	995.28	49.65	150.36
2019-11-28T15:43:36.016Z	20.14	995.32	49.65	150.19
2019-11-28T15:44:36.786Z	20.14	995.34	49.68	150.36
2019-11-28T15:45:37.554Z	20.13	995.34	49.68	150.19
2019-11-28T15:46:38.322Z	20.13	995.36	49.67	149.85
2019-11-28T15:47:39.088Z	20.13	995.38	49.65	149.85
2019-11-28T15:48:39.854Z	20.13	995.40	49.65	149.68
2019-11-28T15:49:40.620Z	20.13	995.42	49.65	149.52
2019-11-28T15:50:41.389Z	20.13	995.44	49.65	149.35
2019-11-28T15:51:42.159Z	20.13	995.46	49.66	149.35
2019-11-28T15:52:42.926Z	20.13	995.48	49.65	149.01
2019-11-28T15:53:43.693Z	20.12	995.50	49.68	148.84
2019-11-28T15:54:44.464Z	20.12	995.52	49.63	148.67
2019-11-28T15:55:45.231Z	20.12	995.54	49.64	148.84
2019-11-28T15:56:46.000Z	20.11	995.54	49.66	148.50
2019-11-28T15:57:46.767Z	20.11	995.56	49.65	148.33
2019-11-28T15:58:47.536Z	20.11	995.59	49.65	148.08
2019-11-28T15:59:48.302Z	20.11	995.59	49.65	148.25
2019-11-28T16:00:49.070Z	20.11	995.57	49.64	148.25
2019-11-28T16:01:49.842Z	20.11	995.59	49.63	148.08
2019-11-28T16:02:50.616Z	20.10	995.61	49.64	147.91
2019-11-28T16:03:51.385Z	20.10	995.63	49.65	147.74
2019-11-28T16:04:52.153Z	20.10	995.65	49.65	147.57
2019-11-28T16:05:52.924Z	20.10	995.67	49.63	147.74
2019-11-28T16:06:53.693Z	20.10	995.65	49.65	147.57
2019-11-28T16:07:54.460Z	20.10	995.67	49.65	147.40
2019-11-28T16:08:55.227Z	20.09	995.69	49.65	147.24
2019-11-28T16:09:55.996Z	20.09	995.69	49.63	147.24
2019-11-28T16:10:56.764Z	20.09	995.71	49.64	147.07
2019-11-28T16:11:57.536Z	20.09	995.73	49.65	146.90
2019-11-28T16:12:58.306Z	20.08	995.75	49.67	146.90
2019-11-28T16:13:59.080Z	20.08	995.75	49.67	146.73
2019-11-28T16:14:59.847Z	20.08	995.77	49.66	146.73
2019-11-28T16:16:00.618Z	20.07	995.75	49.67	146.39
2019-11-28T16:17:01.388Z	20.07	995.77	49.67	146.22
2019-11-28T16:18:02.157Z	20.07	995.79	49.67	146.05
2019-11-28T16:19:02.928Z	20.06	995.81	49.68	146.05
2019-11-28T16:20:03.697Z	20.06	995.83	49.69	145.89
2019-11-28T16:21:04.464Z	20.05	995.85	49.68	145.72
2019-11-28T16:22:05.232Z	20.05	995.87	49.70	145.55
2019-11-28T16:23:05.999Z	20.05	995.87	49.72	145.38
2019-11-28T16:24:06.766Z	20.04	995.89	49.72	145.38
2019-11-28T16:25:07.530Z	20.04	995.91	49.72	145.21
2019-11-28T16:26:08.295Z	20.04	995.93	49.72	145.21
2019-11-28T16:27:09.060Z	20.04	995.91	49.72	145.04
2019-11-28T16:28:09.827Z	20.04	995.93	49.73	145.04
2019-11-28T16:29:10.595Z	20.04	995.97	49.72	145.04
2019-11-28T16:30:11.364Z	20.04	995.95	49.73	144.70
2019-11-28T16:31:12.132Z	20.03	995.99	49.73	144.70
2019-11-28T16:32:12.903Z	20.03	995.99	49.75	144.53
2019-11-28T16:33:13.671Z	20.03	996.01	49.75	144.36
2019-11-28T16:34:14.436Z	20.03	996.01	49.75	144.36
2019-11-28T16:35:15.201Z	20.03	996.01	49.73	144.36
2019-11-28T16:36:15.965Z	20.03	996.03	49.74	144.20
2019-11-28T16:37:16.725Z	20.03	996.03	49.76	144.20
2019-11-28T16:38:17.487Z	20.03	996.05	49.77	144.03
2019-11-28T16:39:18.252Z	20.02	996.05	49.77	144.03
2019-11-28T16:40:19.017Z	20.02	996.07	49.79	144.20
2019-11-28T16:41:19.783Z	20.01	996.07	49.79	144.03
2019-11-28T16:42:20.551Z	20.01	996.09	49.80	143.86
2019-11-28T16:43:21.315Z	20.01	996.11	49.79	143.69
2019-11-28T16:44:22.082Z	20.01	996.12	49.80	143.61
2019-11-28T16:45:22.851Z	20.00	996.14	49.82	143.44
2019-11-28T16:46:23.619Z	20.00	996.18	49.83	143.44
2019-11-28T16:47:24.386Z	20.00	996.18	49.82	143.10
2019-11-28T16:48:25.152Z	20.00	996.18	49.84	143.10
2019-11-28T16:49:25.915Z	19.99	996.20	49.85	142.93
2019-11-28T16:50:26.678Z	19.99	996.22	49.82	142.76
2019-11-28T16:51:27.441Z	19.99	996.24	49.85	142.59
2019-11-28T16:52:28.205Z	19.99	996.26	49.88	142.42
2019-11-28T16:53:28.971Z	19.99	996.28	49.84	142.42
2019-11-28T16:54:29.740Z	19.99	996.28	49.85	142.25
2019-11-28T16:55:30.507Z	19.99	996.30	49.84	142.09
2019-11-28T16:56:31.277Z	19.99	996.32	49.84	141.92
2019-11-28T16:57:32.046Z	19.99	996.32	49.83	141.92
2019-11-28T16:58:32.814Z	19.99	996.34	49.84	141.92
2019-11-28T16:59:33.583Z	19.98	996.34	49.85	141.92
2019-11-28T17:00:34.345Z	19.98	996.34	49.86	141.92
2019-11-28T17:01:35.105Z	19.98	996.34	49.87	141.92
2019-11-28T17:02:35.864Z	19.98	996.34	49.85	141.75
2019-11-28T17:03:36.625Z	19.97	996.36	49.86	141.75
2019-11-28T17:04:37.386Z	19.97	996.36	49.86	141.58
2019-11-28T17:05:38.152Z	19.97	996.36	49.85	141.58
2019-11-28T17:06:38.916Z	19.96	996.38	49.85	141.41
2019-11-28T17:07:39.683Z	19.96	996.40	49.88	141.58
2019-11-28T17:08:40.450Z	19.96	996.38	49.88	141.41
2019-11-28T17:09:41.215Z	19.96	996.40	49.86	141.41
2019-11-28T17:10:41.983Z	19.96	996.40	49.86	141.24
2019-11-28T17:11:42.751Z	19.96	996.40	49.85	141.24
2019-11-28T17:12:43.517Z	19.95	996.40	49.85	141.24
2019-11-28T17:13:44.284Z	19.95	996.40	49.85	141.24
2019-11-28T17:14:45.051Z	19.95	996.42	49.85	141.24
2019-11-28T17:15:45.821Z	19.95	996.42	49.88	141.24
2019-11-28T17:16:46.594Z	19.94	996.40	49.89	141.07
2019-11-28T17:17:47.361Z	19.94	996.42	49.87	140.90
2019-11-28T17:18:48.128Z	19.94	996.42	49.89	140.74
2019-11-28T17:19:48.895Z	19.94	996.44	49.90	140.57
2019-11-28T17:20:49.663Z	19.93	996.48	49.88	140.57
2019-11-28T17:21:50.433Z	19.93	996.48	49.87	140.40
2019-11-28T17:22:51.210Z	19.93	996.50	49.88	140.23
2019-11-28T17:23:51.981Z	19.92	996.52	49.89	140.06
2019-11-28T17:24:52.752Z	19.93	996.54	49.88	139.89
2019-11-28T17:25:53.525Z	19.93	996.54	49.85	139.89
2019-11-28T17:26:54.296Z	19.93	996.56	49.85	139.72
2019-11-28T17:27:55.069Z	19.93	996.56	49.85	139.72
2019-11-28T17:28:55.838Z	19.93	996.58	49.85	139.55
2019-11-28T17:29:56.608Z	19.93	996.60	49.87	139.39
2019-11-28T17:30:57.375Z	19.92	996.60	49.86	139.39
2019-11-28T17:31:58.143Z	19.92	996.60	49.85	139.39
2019-11-28T17:32:58.916Z	19.92	996.60	49.87	139.39
2019-11-28T17:33:59.685Z	19.92	996.60	49.87	139.39
2019-11-28T17:35:00.457Z	19.91	996.60	49.86	139.39
2019-11-28T17:36:01.225Z	19.91	996.62	49.86	139.30
2019-11-28T17:37:01.994Z	19.91	996.63	49.85	139.13
2019-11-28T17:38:02.766Z	19.91	996.65	49.86	138.96
2019-11-28T17:39:03.538Z	19.91	996.67	49.86	138.79
2019-11-28T17:40:04.310Z	19.91	996.69	49.86	138.79
2019-11-28T17:41:05.079Z	19.90	996.69	49.85	138.63
2019-11-28T17:42:05.849Z	19.90	996.69	49.86	138.63
2019-11-28T17:43:06.620Z	19.90	996.71	49.85	138.46
2019-11-28T17:44:07.391Z	19.90	996.71	49.83	138.29
2019-11-28T17:45:08.163Z	19.90	996.75	49.84	138.12
2019-11-28T17:46:08.931Z	19.90	996.75	49.84	138.12
2019-11-28T17:47:09.703Z	19.90	996.77	49.83	137.95
2019-11-28T17:48:10.471Z	19.90	996.79	49.85	137.78
2019-11-28T17:49:11.239Z	19.90	996.81	49.86	137.61
2019-11-28T17:50:12.007Z	19.89	996.83	49.85	137.45
2019-11-28T17:51:12.778Z	19.89	996.85	49.86	137.28
2019-11-28T17:52:13.544Z	19.89	996.87	49.86	136.94
2019-11-28T17:53:14.316Z	19.89	996.91	49.86	136.77
2019-11-28T17:54:15.088Z	19.88	996.93	49.87	136.94
2019-11-28T17:55:15.858Z	19.88	996.93	49.88	136.77
2019-11-28T17:56:16.625Z	19.88	996.97	49.87	136.60
2019-11-28T17:57:17.393Z	19.88	996.97	49.85	136.43
2019-11-28T17:58:18.162Z	19.88	996.99	49.85	136.26
2019-11-28T17:59:18.931Z	19.88	997.03	49.87	135.93
2019-11-28T18:00:19.703Z	19.87	997.03	49.88	135.93
2019-11-28T18:01:20.473Z	19.88	997.05	49.85	135.76
2019-11-28T18:02:21.245Z	19.88	997.07	49.87	135.42
2019-11-28T18:03:22.014Z	19.87	997.11	49.87	135.25
2019-11-28T18:04:22.780Z	19.87	997.13	49.85	135.25
2019-11-28T18:05:23.548Z	19.87	997.14	49.83	135.08
2019-11-28T18:06:24.316Z	19.87	997.16	49.85	134.83
2019-11-28T18:07:25.083Z	19.87	997.18	49.83	134.83
2019-11-28T18:08:25.850Z	19.87	997.20	49.85	134.49
2019-11-28T18:09:26.619Z	19.86	997.22	49.85	134.49
2019-11-28T18:10:27.391Z	19.86	997.20	49.88	134.49
2019-11-28T18:11:28.160Z	19.85	997.22	49.86	134.49
2019-11-28T18:12:28.930Z	19.86	997.22	49.85	134.32
2019-11-28T18:13:29.703Z	19.85	997.24	49.85	134.16
2019-11-28T18:14:30.473Z	19.85	997.26	49.85	134.16
2019-11-28T18:15:31.243Z	19.85	997.28	49.85	133.82
2019-11-28T18:16:32.015Z	19.85	997.30	49.85	133.99
2019-11-28T18:17:32.787Z	19.84	997.28	49.88	133.82
2019-11-28T18:18:33.559Z	19.84	997.30	49.86	133.82
2019-11-28T18:19:34.334Z	19.84	997.32	49.85	133.65
2019-11-28T18:20:35.104Z	19.84	997.32	49.86	133.48
2019-11-28T18:21:35.874Z	19.84	997.34	49.86	133.31
2019-11-28T18:22:36.643Z	19.84	997.36	49.85	133.14
2019-11-28T18:23:37.413Z	19.83	997.40	49.87	132.81
2019-11-28T18:24:38.186Z	19.83	997.42	49.88	132.64
2019-11-28T18:25:38.957Z	19.83	997.44	49.88	132.47
2019-11-28T18:26:39.727Z	19.83	997.52	49.87	132.47
2019-11-28T18:27:40.504Z	19.82	997.44	49.88	132.47
2019-11-28T18:28:41.277Z	19.82	997.52	49.89	131.79
2019-11-28T18:29:42.049Z	19.82	997.54	49.88	131.63
2019-11-28T18:30:42.823Z	19.82	997.56	49.88	131.46
2019-11-28T18:31:43.596Z	19.82	997.60	49.86	131.12
2019-11-28T18:32:44.366Z	19.81	997.62	49.87	130.95
2019-11-28T18:33:45.137Z	19.81	997.64	49.88	130.78
2019-11-28T18:34:45.908Z	19.81	997.66	49.88	130.61
2019-11-28T18:35:46.683Z	19.81	997.68	49.87	130.61
2019-11-28T18:36:47.455Z	19.81	997.70	49.87	130.61
2019-11-28T18:37:48.228Z	19.80	997.66	49.88	130.44
2019-11-28T18:38:49.001Z	19.80	997.68	49.86	130.28
2019-11-28T18:39:49.773Z	19.80	997.70	49.87	130.28
2019-11-28T18:40:50.543Z	19.79	997.70	49.88	129.94
2019-11-28T18:41:51.315Z	19.79	997.74	49.87	129.77
2019-11-28T18:42:52.088Z	19.80	997.74	49.85	129.77
2019-11-28T18:43:52.859Z	19.80	997.76	49.83	129.60
2019-11-28T18:44:53.633Z	19.80	997.76	49.81	129.60
2019-11-28T18:45:54.406Z	19.80	997.76	49.82	129.43
2019-11-28T18:46:55.179Z	19.80	997.78	49.81	129.43
2019-11-28T18:47:55.952Z	19.79	997.80	49.82	129.10
2019-11-28T18:48:56.729Z	19.79	997.82	49.83	128.93
2019-11-28T18:49:57.503Z	19.79	997.84	49.82	129.10
2019-11-28T18:50:58.281Z	19.79	997.84	49.83	128.93
2019-11-28T18:51:59.055Z	19.78	997.86	49.83	128.76
2019-11-28T18:52:59.830Z	19.78	997.88	49.83	128.59
2019-11-28T18:54:00.605Z	19.78	997.90	49.82	128.25
2019-11-28T18:55:01.375Z	19.78	997.92	49.84	128.08
2019-11-28T18:56:02.144Z	19.77	997.96	49.84	127.83
2019-11-28T18:57:02.913Z	19.77	997.98	49.82	127.66
2019-11-28T18:58:03.682Z	19.77	997.99	49.81	127.66
2019-11-28T18:59:04.451Z	19.76	997.98	49.83	127.66
2019-11-28T19:00:05.218Z	19.76	998.01	49.82	127.49
2019-11-28T19:01:05.990Z	19.76	998.03	49.80	127.16
2019-11-28T19:02:06.761Z	19.76	998.05	49.81	127.16
2019-11-28T19:03:07.533Z	19.76	998.07	49.80	126.82
2019-11-28T19:04:08.304Z	19.76	998.11	49.81	126.48
2019-11-28T19:05:09.079Z	19.75	998.15	49.82	126.15
2019-11-28T19:06:09.850Z	19.75	998.17	49.81	125.98
2019-11-28T19:07:10.625Z	19.75	998.19	49.83	126.31
2019-11-28T19:08:11.401Z	19.74	998.21	49.82	125.98
2019-11-28T19:09:12.178Z	19.74	998.23	49.81	125.81
2019-11-28T19:10:12.951Z	19.74	998.25	49.79	125.64
2019-11-28T19:11:13.725Z	19.74	998.29	49.82	125.30
2019-11-28T19:12:14.496Z	19.74	998.31	49.81	124.97
2019-11-28T19:13:15.269Z	19.74	998.35	49.82	124.80
2019-11-28T19:14:16.041Z	19.74	998.41	49.82	124.29
2019-11-28T19:15:16.812Z	19.74	998.45	49.81	123.96
2019-11-28T19:16:17.584Z	19.73	998.47	49.80	123.79
2019-11-28T19:17:18.355Z	19.73	998.51	49.83	123.62
2019-11-28T19:18:19.124Z	19.73	998.49	49.83	123.79
2019-11-28T19:19:19.896Z	19.72	998.51	49.83	123.45
2019-11-28T19:20:20.666Z	19.72	998.53	49.83	123.20
2019-11-28T19:21:21.437Z	19.72	998.56	49.79	123.03
2019-11-28T19:22:22.211Z	19.72	998.58	49.81	122.86
2019-11-28T19:23:22.988Z	19.72	998.60	49.82	122.52
2019-11-28T19:24:23.765Z	19.72	998.64	49.79	122.35
2019-11-28T19:25:24.538Z	19.72	998.66	49.80	122.02
2019-11-28T19:26:25.311Z	19.72	998.70	49.82	121.85
2019-11-28T19:27:26.084Z	19.71	998.74	49.81	121.51
2019-11-28T19:28:26.862Z	19.71	998.76	49.81	121.51
2019-11-28T19:29:27.643Z	19.71	998.76	49.79	121.34
2019-11-28T19:30:28.424Z	19.71	998.80	49.78	121.01
2019-11-28T19:31:29.201Z	19.71	998.82	49.78	120.84
2019-11-28T19:32:29.979Z	19.71	998.82	49.79	120.84
2019-11-28T19:33:30.756Z	19.70	998.84	49.78	120.67
2019-11-28T19:34:31.532Z	19.70	998.86	49.77	120.50
2019-11-28T19:35:32.306Z	19.70	998.86	49.76	120.33
2019-11-28T19:36:33.077Z	19.69	998.88	49.77	120.33
2019-11-28T19:37:33.848Z	19.69	998.90	49.76	120.50
2019-11-28T19:38:34.621Z	19.69	998.90	49.74	120.16
2019-11-28T19:39:35.395Z	19.68	998.92	49.74	120.16
2019-11-28T19:40:36.168Z	19.68	998.92	49.74	120.00
2019-11-28T19:41:36.939Z	19.68	998.94	49.75	120.00
2019-11-28T19:42:37.708Z	19.68	998.94	49.75	119.83
2019-11-28T19:43:38.480Z	19.67	998.96	49.72	119.83
2019-11-28T19:44:39.252Z	19.67	998.96	49.69	119.83
2019-11-28T19:45:40.025Z	19.67	998.96	49.69	119.66
2019-11-28T19:46:40.798Z	19.67	998.98	49.68	119.66
2019-11-28T19:47:41.567Z	19.67	999.00	49.68	119.32
2019-11-28T19:48:42.340Z	19.67	999.03	49.67	119.24
2019-11-28T19:49:43.114Z	19.67	999.05	49.66	119.07
2019-11-28T19:50:43.882Z	19.67	999.01	49.67	118.90
2019-11-28T19:51:44.652Z	19.66	999.05	49.66	118.56
2019-11-28T19:52:45.420Z	19.66	999.09	49.67	118.40
2019-11-28T19:53:46.188Z	19.65	999.09	49.66	118.56
2019-11-28T19:54:46.954Z	19.65	999.09	49.65	118.23
2019-11-28T19:55:47.725Z	19.65	999.13	49.63	118.06
2019-11-28T19:56:48.498Z	19.65	999.13	49.60	118.06
2019-11-28T19:57:49.270Z	19.65	999.15	49.60	117.89
2019-11-28T19:58:50.038Z	19.65	999.19	49.60	117.72
2019-11-28T19:59:50.805Z	19.64	999.19	49.60	117.39
2019-11-28T20:00:51.575Z	19.64	999.23	49.58	117.22
2019-11-28T20:01:52.345Z	19.63	999.25	49.62	117.39
2019-11-28T20:02:53.113Z	19.63	999.23	49.62	117.05
2019-11-28T20:03:53.880Z	19.62	999.25	49.60	117.05
2019-11-28T20:04:54.646Z	19.61	999.27	49.60	116.88
2019-11-28T20:05:55.415Z	19.61	999.27	49.59	117.22
2019-11-28T20:06:56.183Z	19.61	999.27	49.59	117.05
2019-11-28T20:07:56.955Z	19.61	999.29	49.57	116.88
2019-11-28T20:08:57.724Z	19.60	999.31	49.59	116.71
2019-11-28T20:09:58.491Z	19.60	999.33	49.59	116.71
2019-11-28T20:10:59.257Z	19.59	999.33	49.57	116.54
2019-11-28T20:12:00.020Z	19.59	999.35	49.54	116.38
2019-11-28T20:13:00.786Z	19.59	999.37	49.54	116.38
2019-11-28T20:14:01.554Z	19.59	999.37	49.52	116.21
2019-11-28T20:15:02.321Z	19.59	999.39	49.51	116.04
2019-11-28T20:16:03.089Z	19.59	999.41	49.49	115.87
2019-11-28T20:17:03.860Z	19.59	999.43	49.49	115.70
2019-11-28T20:18:04.636Z	19.59	999.43	49.51	115.70
2019-11-28T20:19:05.411Z	19.58	999.45	49.51	115.53
2019-11-28T20:20:06.183Z	19.58	999.49	49.50	115.20
2019-11-28T20:21:06.956Z	19.58	999.51	49.50	115.03
2019-11-28T20:22:07.730Z	19.57	999.52	49.50	115.03
2019-11-28T20:23:08.499Z	19.57	999.52	49.49	114.94
2019-11-28T20:24:09.273Z	19.56	999.54	49.49	114.61
2019-11-28T20:25:10.044Z	19.56	999.58	49.50	114.44
2019-11-28T20:26:10.818Z	19.56	999.60	49.44	114.27
2019-11-28T20:27:11.594Z	19.56	999.62	49.42	114.10
2019-11-28T20:28:12.364Z	19.56	999.64	49.43	113.93
2019-11-28T20:29:13.134Z	19.56	999.66	49.45	113.77
2019-11-28T20:30:13.905Z	19.56	999.68	49.46	113.60
2019-11-28T20:31:14.676Z	19.55	999.70	49.43	113.60
2019-11-28T20:32:15.446Z	19.55	999.70	49.41	113.43
2019-11-28T20:33:16.212Z	19.55	999.72	49.41	113.09
2019-11-28T20:34:16.978Z	19.55	999.74	49.40	113.09
2019-11-28T20:35:17.748Z	19.55	999.76	49.41	112.92
2019-11-28T20:36:18.517Z	19.54	999.78	49.40	112.59
2019-11-28T20:37:19.288Z	19.54	999.80	49.38	112.75
2019-11-28T20:38:20.061Z	19.54	999.80	49.37	112.59
2019-11-28T20:39:20.832Z	19.53	999.82	49.35	112.75
2019-11-28T20:40:21.601Z	19.53	999.78	49.34	112.75
2019-11-28T20:41:22.368Z	19.53	999.80	49.34	112.42
2019-11-28T20:42:23.136Z	19.53	999.80	49.34	112.42
2019-11-28T20:43:23.902Z	19.53	999.82	49.33	112.08
2019-11-28T20:44:24.673Z	19.52	999.84	49.33	112.08
2019-11-28T20:45:25.441Z	19.52	999.86	49.31	111.75
2019-11-28T20:46:26.211Z	19.52	999.90	49.32	111.75
2019-11-28T20:47:26.981Z	19.51	999.90	49.32	111.75
2019-11-28T20:48:27.755Z	19.51	999.90	49.31	111.41
2019-11-28T20:49:28.526Z	19.51	999.94	49.30	111.24
2019-11-28T20:50:29.296Z	19.50	999.96	49.28	110.90
2019-11-28T20:51:30.070Z	19.50	1000.00	49.28	110.74
2019-11-28T20:52:30.840Z	19.50	1000.02	49.28	110.90
2019-11-28T20:53:31.613Z	19.49	1000.00	49.29	110.74
2019-11-28T20:54:32.383Z	19.48	1000.02	49.27	110.06
2019-11-28T20:55:33.153Z	19.48	1000.02	49.25	110.74
2019-11-28T20:56:33.926Z	19.48	1000.02	49.22	110.06
2019-11-28T20:57:34.700Z	19.48	1000.10	49.24	109.89
2019-11-28T20:58:35.476Z	19.48	1000.10	49.22	109.89
2019-11-28T20:59:36.247Z	19.48	1000.10	49.19	109.89
2019-11-28T21:00:37.018Z	19.48	1000.12	49.19	109.73
2019-11-28T21:01:37.786Z	19.48	1000.14	49.21	109.39
2019-11-28T21:02:38.554Z	19.48	1000.18	49.19	109.22
2019-11-28T21:03:39.322Z	19.47	1000.20	49.18	109.39
2019-11-28T21:04:40.092Z	19.47	1000.18	49.19	109.22
2019-11-28T21:05:40.859Z	19.46	1000.22	49.18	109.05
2019-11-28T21:06:41.628Z	19.46	1000.24	49.16	108.88
2019-11-28T21:07:42.398Z	19.46	1000.26	49.18	108.72
2019-11-28T21:08:43.168Z	19.46	1000.28	49.14	108.55
2019-11-28T21:09:43.938Z	19.45	1000.26	49.15	108.72
2019-11-28T21:10:44.705Z	19.45	1000.28	49.16	108.72
2019-11-28T21:11:45.473Z	19.45	1000.30	49.16	108.38
2019-11-28T21:12:46.244Z	19.44	1000.32	49.17	108.21
2019-11-28T21:13:47.010Z	19.44	1000.34	49.14	108.04
2019-11-28T21:14:47.775Z	19.44	1000.36	49.13	107.88
2019-11-28T21:15:48.543Z	19.43	1000.36	49.11	107.88
2019-11-28T21:16:49.312Z	19.43	1000.38	49.10	107.71
2019-11-28T21:17:50.081Z	19.43	1000.40	49.10	107.45
2019-11-28T21:18:50.850Z	19.43	1000.43	49.08	107.12
2019-11-28T21:19:51.622Z	19.42	1000.45	49.09	107.12
2019-11-28T21:20:52.394Z	19.42	1000.47	49.07	106.95
2019-11-28T21:21:53.167Z	19.42	1000.49	49.08	106.95
2019-11-28T21:22:53.939Z	19.41	1000.47	49.06	106.61
2019-11-28T21:23:54.710Z	19.41	1000.49	49.04	106.44
2019-11-28T21:24:55.481Z	19.41	1000.49	49.04	106.61
2019-11-28T21:25:56.256Z	19.41	1000.51	49.01	106.44
2019-11-28T21:26:57.029Z	19.41	1000.53	48.99	106.28
2019-11-28T21:27:57.803Z	19.41	1000.55	49.00	105.94
2019-11-28T21:28:58.577Z	19.41	1000.57	49.00	105.94
2019-11-28T21:29:59.350Z	19.40	1000.59	48.98	105.77
2019-11-28T21:31:00.120Z	19.40	1000.61	48.98	105.77
2019-11-28T21:32:00.892Z	19.39	1000.61	48.97	105.60
2019-11-28T21:33:01.663Z	19.39	1000.63	48.98	105.44
